fen,value
r1b2rk1/1p3ppp/p7/3p4/1P1n4/P5P1/5PBP/2R2R1K w - - 0 25,-0.7788733737673915
r1b2rk1/1p3ppp/p7/1n1B4/1P6/P5P1/5P1P/3R1R1K b - - 0 26,0.814414093765686
r1b2rk1/1p3ppp/p7/3n4/1P6/P2R2P1/5P1P/5R1K w - - 0 28,-0.8704660627864289
r4rk1/1p3ppp/p3b3/2R5/1P6/P5P1/5P1P/5R1K b - - 2 29,0.8941998651897869
5rk1/1p3ppp/p3b3/2r5/1P6/P5P1/5P1P/2R4K w - - 0 31,-0.8752282972400112
2R3k1/1p3ppp/p3b3/8/1P6/P5P1/5P1P/7K b - - 0 32,0.8728679633298895
2b2k2/1p3ppp/p7/8/1P5P/P5P1/5P2/7K w - - 1 34,-0.8874941328536653
2b5/1p2kppp/p7/8/1P3P1P/P5P1/6K1/8 b - - 0 35,0.9051482536448664
2b5/1p3ppp/p7/3k4/1P3P1P/P4KP1/8/8 w - - 3 37,-0.899577453619467
8/1p3ppp/p7/3k4/1P3PbP/P2K2P1/8/8 b - - 6 38,0.9046954633850877
8/5ppp/p7/1p6/1Pk2PbP/P3K1P1/8/8 w - - 2 40,-0.880951268046997
8/5ppp/p7/1p2K3/1P3PbP/Pk4P1/8/8 b - - 5 41,0.9116993188832707
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,0.09223708209155926
rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,-0.08727737447415772
rnbqkbnr/pp2pppp/3p4/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,0.08727737447415772
rnbqkb1r/pp2pppp/3p1n2/6B1/3NP3/8/PPP2PPP/RN1QKB1R b KQkq - 2 5,0.3518030554518814
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,0.08231333630045613
rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,-0.08479588154870199
rnbqkbnr/ppp2ppp/8/3p4/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 0 4,0.044969649583600245
rnbqkb1r/ppp2ppp/5n2/3p4/3P4/5N2/PPP1BPPP/RNBQK2R b KQkq - 3 5,-0.01749821376048069
rnbq1rk1/ppp2ppp/3b1n2/3p4/3P4/5N2/PPP1BPPP/RNBQ1RK1 w - - 6 7,0.05494460868918742
rnbqr1k1/ppp2ppp/3b1n2/3p4/3P4/5N2/PPPNBPPP/R1BQR1K1 b - - 9 8,0.06739767086580163
rn1qr1k1/ppp2pp1/3b1n1p/3p4/3P2b1/5N2/PPP1BPPP/R1BQRNK1 w - - 2 10,-0.05245181874413747
r2qr1k1/pppn1pp1/3b1n1p/3p4/3P2b1/2P1NN2/PP2BPPP/R1BQR1K1 b - - 2 11,0.08727737447415772
r2qr1k1/pp1n1pp1/2pb1n1p/3p4/3P4/2P1NB2/PP3PPP/R1BQR1K1 w - - 0 13,0.06988589031642899
rb1qR1k1/pp1n1pp1/2p2n1p/3p1N2/3P4/2P2B2/PP3PPP/R1BQ2K1 b - - 0 14,-0.004999958333749996
rb2q1k1/pp1n1pp1/2p4p/3p1N2/3Pn3/2P1BB2/PP3PPP/R2Q2K1 w - - 2 16,0.14399226586303726
rb2q1k1/p2n1pp1/1pp4p/3p1N2/3Pn3/1QP1BB2/PP3PPP/4R1K1 b - - 1 17,0.059928103529143496
rb4k1/p2n1pp1/1pp1q2p/3p4/3P4/1QP1BBn1/PP3PPP/4R1K1 w - - 0 19,0.04746430825312217
rb4k1/p2n1pp1/1pp3qp/3p4/3P4/1QP2BP1/PP3BPP/4R1K1 b - - 2 20,-0.1268135725243873
r5k1/p2n1pp1/1ppb2qp/8/2pP4/1Q3BP1/PP3BPP/4R1K1 w - - 0 22,0.24021286468618025
2r3k1/p2n1pp1/Qppb2qp/8/3P4/5BP1/PP3BPP/4R1K1 b - - 2 23,-0.004999958333749996
4Rnk1/p1r2pp1/Qppb2qp/8/3P4/5BP1/PP3BPP/6K1 w - - 5 25,0.06490861277463751
4Rnk1/p1r2pp1/1ppb3p/8/3P4/5BP1/PP2Q1PP/1q2B1K1 b - - 8 26,0.09719221716626866
4Rnk1/p1r2pp1/1pp4p/8/1b1P4/5BP1/PP2QKPP/4q3 w - - 0 28,0.11696222487632274
4Rnk1/p1r2pp1/1pp4p/8/3P4/5BP1/PP4PP/4K3 b - - 0 29,-0.13418580993090867
4Rn2/p1r2pk1/1pp3pp/8/3P4/5BP1/PP1K2PP/8 w - - 2 31,0.08231333630045613
8/p1r2pk1/1ppRn1pp/8/3P4/5BP1/PP1K2PP/8 b - - 5 32,-0.06739767086580163
8/p1r2pk1/1p1R2pp/2n5/8/5BP1/PP1K2PP/8 w - - 0 34,-0.01499887510124078
8/p1rn1pk1/1p1R2pp/8/PP6/5BP1/3K2PP/8 b - - 0 35,0.03248856212414491
8/p1r2pk1/1p4pp/8/PPnR4/5BP1/3K2PP/8 w - - 3 37,0.01749821376048069
8/p1r2pk1/1p4pp/4n3/PP1R4/1K3BP1/6PP/8 b - - 6 38,0.03498571533277944
8/p4p2/1p3kpp/4n3/PP1R3P/1K3BP1/6P1/2r5 w - - 1 40,-0.01499887510124078
8/p3kp2/1p4pp/1P2n3/P2R3P/5BP1/1K4P1/2r5 b - - 2 41,0.11202778108923989
8/p3kp2/1p4pp/1P6/P1n4P/5BP1/1K4P1/8 w - - 0 43,0.0
8/p3kp2/1p4pp/1P2n3/P6P/2K2BP1/6P1/8 b - - 3 44,0.06490861277463751
8/p7/1p1k1ppp/1P2n3/P2K3P/5BP1/6P1/8 w - - 0 46,-0.012499348999020865
8/p2n4/1p1k1ppp/1P6/P2KB1PP/8/6P1/8 b - - 2 47,0.0
8/p2n4/1p1k1p2/1P4p1/P2KB1P1/8/6P1/8 w - - 0 49,0.0
8/p7/1p1k1p2/1P2n1p1/P2K2P1/8/6P1/3B4 b - - 3 50,-0.00999966667999946
8/p7/1p1k1p2/1P2n1p1/P3K1P1/8/6P1/3B4 w - - 6 52,0.0
8/p3k3/1p3p2/1P2nKp1/P5P1/1B6/6P1/8 b - - 9 53,0.08727737447415772
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,0.09719221716626866
rnbqkbnr/pp1ppppp/8/2p5/2B1P3/8/PPPP1PPP/RNBQK1NR b KQkq - 1 2,0.06739767086580163
rnbqkbnr/pp3ppp/4p3/2pp4/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4,0.00999966667999946
rnbqkbnr/pp3ppp/8/1Bpp4/8/5N2/PPPP1PPP/RNBQK2R b KQkq - 1 5,0.00999966667999946
r1bqkbnr/p4ppp/2p5/2pp4/8/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 7,-0.11202778108923989
r2qkbnr/pb3ppp/2p5/2ppN3/8/8/PPPP1PPP/RNBQ1RK1 b kq - 3 8,0.2775263502976838
r2qk2r/pb2bppp/2p2n2/2ppN3/8/8/PPPP1PPP/RNBQR1K1 w kq - 6 10,0.00999966667999946
r2q1rk1/pb2bppp/2p2n2/2pp4/6N1/2P5/PP1P1PPP/RNBQR1K1 b - - 2 11,0.34961054516462703
r2qr1k1/pb3ppp/2p2b2/2pp4/8/2P5/PP1P1PPP/RNBQR1K1 w - - 0 13,-0.2867302913888035
r3q1k1/pb3ppp/2p2b2/2pp4/3P4/2P5/PP3PPP/RNBQ2K1 b - - 0 14,0.49487804044039985
r5k1/pb3ppp/2p2b2/3p4/2pPqB2/2P5/PP3PPP/RN1Q2K1 w - - 2 16,-0.15132870208509885
4r1k1/pb3ppp/2pB1b2/3p4/2pPq3/2P5/PP1N1PPP/R2Q2K1 b - - 5 17,0.12927258360605834
6k1/pb3ppp/2p2b2/3p4/2pP1B2/2Pq4/PP1NrPPP/R2Q2K1 w - - 8 19,-0.23549574953849794
2b3k1/p4ppp/2p2b2/3p4/2pP1B2/2Pq1NP1/PP2rP1P/R2Q2K1 b - - 2 20,0.9249860569527596
2b3k1/p4ppp/2p2b2/3p4/2pP1B2/2P2NP1/Pr3P1P/3R2K1 w - - 0 22,-0.6027785302291144
6k1/p4ppp/2p1bb2/3p4/P1pP1B2/2P2NP1/1r3P1P/4R1K1 b - - 0 23,0.6215334927210111
1B4k1/5pp1/p1p1bb1p/3p4/P1pP4/2P2NP1/1r3P1P/4R1K1 w - - 0 25,-0.619996867969374
6k1/5pp1/p1p1b2p/3pN3/P1pP4/2P3P1/1r3P1P/4R1K1 b - - 0 26,0.5352682346432502
6k1/5pp1/p1p1b2p/3pN3/P1pP4/r1P3P1/5P1P/2R3K1 w - - 3 28,-0.43415057098594506
6k1/5pp1/p1N1b2p/3p4/r1pP4/2P3P1/5P1P/1R4K1 b - - 1 29,0.5849798828807288
8/4Nppk/p6p/3p4/r1pP4/2P3Pb/5P1P/1R4K1 w - - 4 31,-0.12927258360605834
8/5ppk/p6p/3N4/2pP4/r1P3Pb/5P1P/2R3K1 b - - 2 32,0.1268135725243873
8/5ppk/7p/p2N4/2pP4/1rP3Pb/5P1P/R5K1 w - - 0 34,-0.019997333759930933
8/5ppk/7p/pr6/2pP1P2/2P1N1Pb/7P/R5K1 b - - 2 35,0.01499887510124078
8/5ppk/7p/R7/2pP1P2/2r1N1Pb/7P/6K1 w - - 0 37,0.06490861277463751
8/5ppk/7p/2R5/2pP1P2/4N1Pb/5K1P/2r5 b - - 3 38,-0.09471523628617855
8/5ppk/7p/2RP4/5P2/2p1N1Pb/5K1P/7r w - - 1 40,0.2519557155332075
8/5ppk/7p/3P4/5P2/2R1N1Pb/7r/6K1 b - - 1 41,-0.05245181874413747
8/6pk/5p1p/2RP4/5P2/4N1Pb/3r4/6K1 w - - 0 43,0.03997868031116357
8/6pk/5p1p/3P4/5PP1/2R1N2b/4r3/6K1 b - - 2 44,0.01499887510124078
8/6p1/5p1k/3P3P/5P2/2R1N2b/4r3/6K1 w - - 1 46,0.0024999947916796877
8/6p1/3P1p2/5P1k/8/2R1N2b/4r3/6K1 b - - 0 47,0.0
8/6p1/3P1p2/5P1k/2N5/2R4b/8/3r2K1 w - - 3 49,-0.004999958333749996
8/6p1/3P1p2/5b1k/2N5/4R3/7K/3r4 b - - 1 50,0.6804760061126619
8/4R1p1/3P1pk1/5b2/2Nr4/8/7K/8 w - - 4 52,-0.17565907696502286
8/4R1p1/3r1pk1/5N2/8/8/7K/8 b - - 0 53,0.07237324046358946
8/6R1/3r1p2/8/5k2/8/7K/8 w - - 1 55,-0.062418746747512514
8/5R2/3r4/5p2/5k2/8/6K1/8 b - - 1 56,0.06739767086580163
8/5R2/3r4/5p2/5k2/7K/8/8 w - - 4 58,-0.05245181874413747
8/8/6r1/5p2/5k1R/7K/8/8 b - - 7 59,0.07734521041301597
8/8/6r1/7R/5p2/5k1K/8/8 w - - 0 61,-0.1021425386146839
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,0.07982976911113136
rnbqkbnr/pp1ppppp/2p5/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,-0.14643954535966971
rnbqkbnr/pp2pppp/8/3p4/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 0 4,0.03748243175707047
rnbqkb1r/pp2pppp/5n2/3p4/2PP4/5N2/PP3PPP/RNBQKB1R b KQkq - 0 5,0.0024999947916796877
rn1qkb1r/pp2pppp/5n2/8/2BP2b1/5N2/PP3PPP/RNBQK2R w KQkq - 1 7,0.46994519893303766
rn1q1b1r/pp2pkpp/5n2/4N3/3P2b1/8/PP3PPP/RNBQK2R b KQ - 1 8,-0.3799489622552249
rn1qkb1r/pp2p1pp/8/8/3P2n1/8/PP3PPP/RNBQK2R w KQ - 0 10,0.4601487679622376
r2qkb1r/pp2p1pp/2n5/8/3P2Q1/4B3/PP3PPP/RN2K2R b KQ - 2 11,-0.49487804044039985
r2qkb1r/pp2p1p1/8/7p/3n4/4B3/PP2QPPP/RN2K2R w KQ - 0 13,0.42189900525000795
r2qkb1r/pp2p1p1/8/7p/8/3QBn2/PP2KPPP/RN5R b - - 3 14,0.04247442993254818
3rkb1r/pp2p1p1/8/7p/8/3KBn2/PP3PPP/RN5R w - - 1 16,0.33859080555489207
3rkb1r/pp2p1p1/8/7p/7n/2N1B3/PP2KPPP/R6R b - - 4 17,0.01499887510124078
3rkb1r/Bp2p1p1/8/7p/5n2/2N5/PP2KP1P/R6R w - - 1 19,-0.00999966667999946
3rkb1r/1p2p3/8/6pp/5n2/2N1BK2/PP3P1P/R6R b - - 1 20,0.10708780630223659
3rkb1r/1p6/8/6pp/5p2/2N2K2/PP3P1P/R6R w - - 0 22,0.04995837495787998
4kb1r/1p6/8/6pp/5p2/2N5/PP1r1PKP/R3R3 b - - 3 23,-0.00999966667999946
7r/1p3k2/8/2b3pp/5p2/2N5/PP1r1PKP/1R2R3 w - - 6 25,0.06490861277463751
4r3/1p3k2/8/2b3pp/5p2/P1N5/1P1r1PKP/1R3R2 b - - 0 26,0.3627074675780511
8/1p3k2/8/1Nb3pp/5p2/P7/1Pr1rPKP/1R3R2 w - - 3 28,-0.7759059228860193
8/1p3k2/8/1N4pp/1P3p2/P4K2/2r1rb1P/1R3R2 b - - 1 29,0.8571495748848095
8/1p3k2/8/1N4pp/1P3p2/P3r1b1/2r3KP/1R3R2 w - - 4 31,-0.8597798875571636
8/1p3k2/8/1N4pp/1P3p2/P3r3/2r4b/1R3R1K b - - 1 32,0.8524367067950694
8/1p6/3N1k2/6pp/1P3p2/P3r1b1/2r5/1R3R1K w - - 4 34,-0.8475811144033204
8/1N6/5k2/6pp/1P3p2/P5b1/2r1r3/1R1R3K b - - 2 35,1.0
8/1N6/5k2/6pp/1P3p2/P5b1/6rr/1R1R2K1 w - - 5 37,-1.0
8/1N6/5k2/6pp/1P3p2/P5b1/5r1r/1R1R2K1 b - - 8 38,1.0
8/1N6/5k2/6pp/1P3p2/P5b1/5r1r/1R1R3K w - - 11 40,-1.0
8/1N6/5k2/6pp/1P3p2/P5b1/6rr/1R1R1K2 b - - 14 41,1.0
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,0.059928103529143496
rnbqkbnr/ppp1pppp/8/3p4/5P2/4P3/PPPP2PP/RNBQKBNR b KQkq - 0 2,0.08479588154870199
r2qkbnr/ppp1pppp/2n5/3p1b2/5P2/2P1P3/PP1P2PP/RNBQKBNR w KQkq - 1 4,-0.062418746747512514
r2qkbnr/ppp2ppp/2n1p3/3p1b2/1P3P2/N1P1P3/P2P2PP/R1BQKBNR b KQkq - 0 5,0.20935816942801874
r2qkbnr/1pp2ppp/2n1p3/3p1b2/1p3P2/N1PPP3/P5PP/R1BQKBNR w KQkq - 0 7,-0.6469294504417666
r2qkbnr/1pp2ppp/2n1p3/5b2/1pN1pP2/2PP4/P5PP/R1BQKBNR b KQkq - 1 8,0.8976525981658167
r2qkbnr/1pp2ppp/2n1p3/8/1pN2P2/2Pb4/P5PP/R1BQK1NR w KQkq - 0 10,-0.9446951553543538
r2qkbnr/1pp2ppp/4p3/4P3/1p6/2Pb4/P5PP/R1BQK1NR b KQkq - 0 11,0.9705971416215483
r2qkbnr/1pp2ppp/4p3/4P3/8/3b1N2/P1p3PP/R1BQK2R w KQkq - 0 13,-0.9305531409332849
r2qkbnr/1pp2ppp/4p3/4P3/3Nb3/8/P1pQ2PP/R1B1K2R b KQkq - 3 14,0.9315516846152082
3qkbnr/1pp2ppp/4p3/4P3/r7/8/P1NQ2bP/R1B1K2R w KQk - 0 16,-0.7729037335620444
4kbnr/1pp2ppp/4p3/4P3/r6q/8/P1N3QP/R1B2K1R b k - 2 17,0.8544737824712498
4kbnr/1pp2ppp/4p3/4P3/5q2/8/P1N3QP/R4K1R w k - 0 19,-0.6640367702678489
4k1nr/1pp2ppp/4p3/2b1P3/5q2/4N3/P5QP/R5KR b k - 3 20,1.0
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,0.06988589031642899
rnbqkbnr/ppp1pppp/8/3p4/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,0.14399226586303726
rnbqkbnr/pp3ppp/2p1p3/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR w KQkq - 0 4,0.21174733686352115
rnbqkb1r/pp3ppp/2p1pn2/3p2B1/3PP3/2N2N2/PPP2PPP/R2QKB1R b KQkq - 3 5,-0.08479588154870199
rnbqk2r/pp1nbppp/2p1p3/3pP1B1/3P4/2N2N2/PPP2PPP/R2QKB1R w KQkq - 1 7,0.20217575769673954
rnbqk2r/pp1nBpp1/2p1p2p/3pP3/3P3P/2N2N2/PPP2PP1/R2QKB1R b KQkq - 0 8,-0.21413397614340715
rnb1k2r/pp1nqpp1/4p2p/2ppP3/3P3P/2N2N2/PPPQ1PP1/R3KB1R w KQkq - 0 10,0.44223035604572614
rnb1k2r/pp1nqpp1/4p2p/1N1pP3/2pP3P/5N2/PPPQ1PP1/2KR1B1R b kq - 1 11,-0.41157005567402244
rnbk3r/1pNnqpp1/p3p2p/3pP3/2pP3P/5N2/PPPQ1PP1/2KR1B1R w - - 2 13,0.7698665359089004
N1bk3r/1p1nqpp1/p1n1p2p/3pP2P/2pP4/5N2/PPPQ1PP1/2KR1B1R b - - 0 14,-0.7247125847970075
N2k3r/1b1nqpp1/p1n1p2p/1p1pP2P/2pP4/5N1R/PPPQ1PP1/2KR1B2 w - - 2 16,0.7064193203972353
N2k3r/1b1nq1p1/p1n1pP1p/1p1p3P/2pP4/5NR1/PPPQ1PP1/2KR1B2 b - - 0 17,-0.6541393002077227
N2k3r/1b2q1p1/p1n1p2p/1p1p3P/2pPnQ2/5NR1/PPP2PP1/2KR1B2 w - - 2 19,0.7847051472096467
N2k1r2/1b2q1p1/p1n1p1Rp/1p1p3P/2pPn3/4QN2/PPP2PP1/2KR1B2 b - - 5 20,-0.4910932282528053
b2k4/4q1p1/p1n1p1Rp/1p1pN2P/2pPn3/4Q3/PPP2rP1/2KR1B2 w - - 0 22,0.34080231961773716
3k4/4q1p1/p1b1p1Rp/1p1p3P/2pPn3/4Q1P1/PPP2r2/2KR1B2 b - - 0 23,0.5800247468527949
3k4/4q1p1/p3p2p/1p1p3b/2pPn1R1/4Q1P1/PPP2r2/2KR1B2 w - - 0 25,-0.32970746081194724
3k4/4q1p1/p3p2p/1p5b/2pPp3/6P1/PPP2Q2/2KR1B2 b - - 0 26,-0.6831516423100883
3k4/6p1/p3p2p/1p6/1qpPp3/6P1/PPP2Q2/3K1B2 w - - 1 28,0.6498274636719203
3k4/6p1/p3p2p/1p6/q1pPp3/2P3P1/PPQ5/3K1B2 b - - 2 29,-0.49487804044039985
3k4/6p1/p3p2p/1p6/2pPp3/2P3P1/1PQK4/q4B2 w - - 2 31,0.3341565541912505
3k4/6p1/p3p2p/1p6/2pPQ3/2P3P1/1P1KB3/6q1 b - - 0 32,-0.7199301687444545
3k4/6p1/p3Q2p/1p6/2pP1q2/2P5/1P1KB3/8 w - - 1 34,0.7305938960959438
3k4/6p1/p6p/1p6/2pP4/2P1K3/1P2B3/8 b - - 0 35,-0.51719292375787
8/6p1/p2k3p/1p6/2pP1K2/2P5/1P2B3/8 w - - 3 37,0.5648995528462251
8/6p1/3k3p/pp3K2/2pP4/2P2B2/1P6/8 b - - 1 38,-0.3518030554518814
8/6p1/3k3p/p4K2/2pP4/2p5/1P2B3/8 w - - 0 40,0.5963735554792423
8/6p1/7p/p2k1K2/2pP4/2P2B2/8/8 b - - 2 41,-0.5580522155596244
8/6p1/7p/p2k1K2/2pP4/2P5/8/3B4 w - - 5 43,0.5931422541818654
8/8/7p/p2k2p1/B1pP2K1/2P5/8/8 b - - 1 44,-0.6184554723201562
8/8/7p/p2k2pK/B1pP4/2P5/8/8 w - - 4 46,0.5882592563981054
8/8/6Bp/p5pK/2pPk3/2P5/8/8 b - - 7 47,0.12927258360605834
8/5B2/7p/p5pK/2pPk3/2P5/8/8 w - - 10 49,0.6291451614140354
8/8/7K/6p1/p1BPk3/2P5/8/8 b - - 0 50,0.5208460039774621
8/8/8/6K1/p1BPk3/2P3p1/8/8 w - - 0 52,-0.6215334927210111
8/8/8/6K1/3Pk3/p1P3p1/6B1/8 b - - 1 53,0.7258974148490807
8/8/8/3B2K1/3P4/p1P1k3/6p1/8 w - - 0 55,-0.6988248405083122
8/8/8/3P2K1/8/2P1k3/p5B1/8 b - - 0 56,0.7562942984607639
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,0.07237324046358946
rnbqkb1r/pppppppp/5n2/8/2P5/5N2/PP1PPPPP/RNBQKB1R b KQkq - 0 2,-0.04995837495787998
rnbqk2r/ppppppbp/5np1/8/2PP4/5N2/PP2PPPP/RNBQKB1R w KQkq - 1 4,0.07734521041301597
rnbq1rk1/ppppppbp/5np1/6B1/2PP4/5NP1/PP2PP1P/RN1QKB1R b KQ - 0 5,0.16838104587081473
rnbq1rk1/pp2ppbp/5np1/2pp2B1/2PP4/4PNP1/PP3P1P/RN1QKB1R w KQ - 0 7,-0.18291795686556014
rn1q1rk1/pp2ppbp/5Bp1/2pp4/2PP2b1/2N1PNP1/PP3P1P/R2QKB1R b KQ - 0 8,0.1586485042974989
rn1q1rk1/pp2ppbp/6p1/2pN4/2PP2b1/4PNP1/PP3P1P/R2QKB1R w KQ - 1 10,-0.1610846096413192
r2q1rk1/pp2ppbp/2n3p1/2PN4/2P3b1/4PNP1/PP3PBP/R2QK2R b KQ - 0 11,0.3027097293321085
r4rk1/pp2ppbp/2n3p1/2qN4/2P3b1/4PNP1/PP1Q1PBP/R3K2R w KQ - 0 13,-0.0897577847471601
r4rk1/pp3pbp/2n1p1p1/2q5/2P2Nb1/4PNP1/PP1Q1PBP/2R1K2R b K - 1 14,0.5545997223493823
3r1rk1/pp3pbp/2n1p1p1/q7/2P3b1/3NPNP1/PP1Q1PBP/2R1K2R w K - 4 16,0.1268135725243873
3r1rk1/pp3pbp/4p1p1/n3N3/2P3b1/4PNP1/PP3PBP/2R1K2R b K - 1 17,0.07734521041301597
3r1rk1/pp3p1p/4p1p1/n7/2P5/4PNP1/Pb3PBP/2R1K2R w K - 0 19,-0.01749821376048069
3r1rk1/pp3pbp/4p1p1/n7/2P5/4PNP1/P1R2PBP/5RK1 b - - 3 20,-0.0024999947916796877
5rk1/ppr2pbp/4p1p1/n1P5/8/4PNP1/P1R2PBP/5RK1 w - - 1 22,0.004999958333749996
2r3k1/ppr2pbp/4p1p1/n1P5/7P/4PNP1/P1R2PB1/2R3K1 b - - 2 23,0.07734521041301597
2r3k1/p4pbp/1p2p1p1/n1r3N1/7P/4P1P1/P1R2PB1/2R3K1 w - - 0 25,-0.3004370971476541
6k1/p4pbp/1p2p1p1/n1r3N1/7P/4P1P1/P4PB1/3R2K1 b - - 1 26,0.07237324046358946
5rk1/p2R1pbp/1p2p1p1/n5N1/7P/4P1P1/P4PB1/6K1 w - - 4 28,0.05743671390287926
5rk1/R4pb1/1p2p1pp/n7/4N2P/4P1P1/P4PB1/6K1 b - - 1 29,0.06739767086580163
6k1/5pb1/Rp2p1pp/n7/4N2P/4P1P1/P4PB1/3r2K1 w - - 4 31,-0.0024999947916796877
6k1/5pb1/Rp2p1pp/8/2n4P/2N1P1P1/P4PBK/3r4 b - - 7 32,0.8152542057275878
6k1/5pb1/Rp2p1pp/8/2n1N2P/4P1P1/P4PBK/3r4 w - - 10 34,0.02499479296842069
6k1/5pb1/1p2p1pp/8/R1n1N2P/4PBP1/P4P1K/2r5 b - - 13 35,0.12189090064943241
8/5pbk/1p2p1pp/n7/R3N2P/4P1P1/P3BP1K/2r5 w - - 16 37,0.004999958333749996
8/5pbk/1p2p1pp/n7/1R2N2P/3BP1P1/P1r2P1K/8 b - - 19 38,-0.00999966667999946
5b2/5p1k/1pr1p1pp/n6P/1R2N3/3BP1P1/P4P1K/8 w - - 1 40,0.09966799462495582
5b2/3N1pk1/1pr1p1pp/n6P/1R6/3BP1P1/P4P1K/8 b - - 4 41,0.8366794890768107
8/3N2k1/1pr1p1pp/n7/1b6/3BP1P1/P4P1K/8 w - - 0 43,-0.8359280001726355
8/8/1pr1p1kp/n3N3/1b6/4P1P1/P4P1K/8 b - - 1 44,0.9051482536448664
8/8/1pn1pk1p/8/1b6/4P1P1/P4P1K/8 w - - 0 46,-0.9166271890919516
8/8/1pn1pk1p/8/P4P2/4P1P1/3b3K/8 b - - 0 47,0.925346225311741
8/8/2n1pk1p/p7/5P2/4b1P1/7K/8 w - - 0 49,-0.955590757832928
8/8/2n1pk1p/5P2/p5P1/4b3/7K/8 b - - 0 50,0.9795976741184608
8/8/2n2k1p/5P2/8/p3b3/7K/8 w - - 0 52,-1.0
8/8/2n2k1p/5P2/6K1/4b3/p7/8 b - - 1 53,1.0
8/8/2n2k1p/5P1K/8/4b3/8/7q w - - 2 55,-1.0
8/8/2n2k1p/5P2/4q3/4b1K1/8/8 b - - 5 56,1.0
8/8/2n2k1p/5P2/5q2/7K/5b2/8 w - - 8 58,-1.0
8/8/2n2k1p/5P2/8/6q1/5b2/5K2 b - - 11 59,1.0
8/8/2n4p/5k2/8/8/4Kb1q/8 w - - 0 61,-0.9816125892654238
8/8/2n4p/5k2/8/6q1/4Kb2/8 b - - 3 62,1.0
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,0.07485969068749909
rnbqkbnr/pppppp1p/6p1/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,-0.1635187536836725
rnbqk1nr/ppp1ppbp/3p2p1/8/3PP3/4B3/PPP2PPP/RN1QKBNR w KQkq - 0 4,0.09471523628617855
rnbqk1nr/ppp1p1bp/3p2p1/5P2/3P4/3BB3/PPP2PPP/RN1QK1NR b KQkq - 0 5,-0.43617715036669963
rn1qk1nr/ppp1p1bp/3p4/5p2/3P4/4B3/PPP2PPP/RN1QK1NR w KQkq - 0 7,0.41571454284896264
rn1q2nr/pppkp1bp/3p4/5p1Q/3P4/2N1B3/PPP2PPP/R3K1NR b KQ - 3 8,-0.2935987851159713
rn1q3r/pppk2bp/3ppn2/5p1Q/3P4/2N1BN2/PPP2PPP/R3K2R w KQ - 2 10,0.23076751278236432
r2q3r/pppk2bp/2nppn2/5p2/3P4/2N1BN1Q/PPP2PPP/2KR3R b - - 5 11,-0.18774620586828542
r2q3r/pppk2bp/2npp3/8/3Pp3/4BN1Q/PPP2PPP/2KR3R w - - 0 13,0.6306532272061658
r6r/pppk2bp/2nppq2/8/3PN3/4B2Q/PPP2PPP/2KR3R b - - 0 14,-0.32524367434016505
r6r/pppk2bp/2npp3/8/3P4/4B1Nq/PPP2PPP/2KR3R w - - 0 16,0.14154322378898346
r6r/pppk2b1/2npp3/7p/3P4/4B1NP/PPP2P1P/2KR2R1 b - - 1 17,-0.09223708209155926
r6r/pppk4/2npp3/7p/3PN3/4b2P/PPP2P1P/2KR2R1 w - - 0 19,0.3140209253469976
r6r/pppk4/2n1pN2/3p3p/3P4/4P2P/PPP4P/2KR2R1 b - - 1 20,-0.17565907696502286
r7/ppp5/2nkp3/3p3r/3P4/4P2P/PPP4P/2KR2R1 w - - 0 22,-0.7847051472096467
2r5/ppp3R1/2nkp3/3p3r/3P4/4P2P/PPP4P/2K2R2 b - - 3 23,0.7498008369323694
2r5/ppp1k3/2n3R1/3pp2r/3P4/4P2P/PPP4P/2K2R2 w - - 2 25,-0.6091067545471247
